# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=326898250
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-28.9892,0.135999,1.30823,1,1,0,31.4263,-0.264534
-29.1176,0.993631,0.496313,2,3,0,29.1179,-0.20365
-28.9549,0.96455,0.664353,1,3,0,29.5908,-0.386324
-28.9844,0.994404,0.850976,1,1,0,28.9844,-0.41117
-29.3857,0.890205,1.13695,1,3,0,29.5294,-0.126758
-29.8772,0.648568,1.30366,2,3,0,30.8335,-0.646698
-29.8471,1,1.05254,1,1,0,30.1286,-0.641756
-31.2582,0.476291,1.4136,1,1,0,31.7669,-0.821579
-31.4408,0.994654,0.891155,2,7,0,31.4416,0.161169
-30.0547,1,1.18636,1,1,0,31.2112,-0.00465073
-29.239,1,1.58914,1,3,0,29.5287,-0.514378
-29.239,0.310244,2.12546,1,1,0,29.2685,-0.514378
-28.9462,0.989078,1.06116,1,3,0,29.2501,-0.303143
-28.9462,0.568553,1.39674,1,1,0,29.4918,-0.303143
-28.9658,0.965467,1.01073,2,3,0,29.1534,-0.396764
-29.3983,0.893448,1.28498,2,3,0,29.4031,-0.555153
-29.2729,0.92923,1.47388,2,3,0,29.5292,-0.523825
-29.574,0.778777,1.77672,1,1,0,29.9464,-0.592623
-30.1575,0.790946,1.73201,1,3,0,30.1657,0.0103622
-28.9406,1,1.71766,1,1,0,29.3015,-0.367079
-28.9339,1,2.28193,1,1,0,28.9341,-0.329879
-28.9339,5.56778e-05,3.02736,1,1,0,29.3082,-0.329879
-28.9489,0.838062,0.997413,2,3,0,29.9954,-0.379417
-28.9421,0.929739,1.05746,2,3,0,29.3303,-0.369674
-29.1549,0.66765,1.27253,2,3,0,29.9977,-0.190547
-29.3828,0.934251,1.06516,1,1,0,29.4165,-0.127449
-29.1623,1,1.28861,1,1,0,29.3754,-0.188095
-28.9337,1,1.7049,1,1,0,29.0131,-0.331115
-29.1091,0.791178,2.25267,1,1,0,29.1943,-0.472191
-29.2693,0.295325,2.23357,1,3,0,29.3213,-0.156139
-28.9343,1,1.12526,1,3,0,29.1763,-0.328053
-28.9343,0.667105,1.4853,1,1,0,29.2396,-0.328053
-29.3105,0.89826,1.2454,1,3,0,29.3242,-0.53375
-29.746,0.791218,1.42983,1,1,0,29.9626,-0.624557
-29.011,0.989334,1.41934,2,3,0,29.409,-0.427834
-29.011,1.63618e-05,1.84097,1,1,0,32.946,-0.427834
-29.011,0.864617,1.25843,1,3,0,29.6224,-0.427834
-29.011,0,14.1531,0,1,1,29.456,-0.427834
-31.6503,0.0859481,2.22362,1,1,0,31.9982,0.181657
-30.3885,0.995611,0.264517,3,7,0,32.4503,0.0419327
-30.3239,1,0.349972,1,1,0,30.3958,0.0333753
-28.9382,0.987553,0.543653,2,7,0,31.0611,-0.362307
-28.9391,0.997105,0.886963,2,3,0,28.968,-0.364362
-31.1821,0.558718,1.56764,1,3,0,31.1828,-0.813627
-29.6256,0.994425,0.719778,3,7,0,31.4891,-0.0763692
-29.0755,0.943131,1.3117,2,3,0,29.839,-0.458866
-29.0755,0.171271,2.05609,1,1,0,30.0493,-0.458866
-29.0701,1,0.282777,1,1,0,29.0757,-0.456554
-29.611,0.951457,0.536957,1,3,0,30.2214,-0.599816
-29.1627,0.992426,0.875434,2,3,0,29.7342,-0.491024
-31.2201,0.565253,1.61865,2,3,0,31.3713,-0.817608
-31.0981,1,0.792302,1,1,0,31.4174,-0.804689
-29.077,1,1.4944,1,1,0,30.2617,-0.459491
-29.0327,0.390734,2.79638,1,3,0,29.042,-0.239642
-29.9833,0.83132,0.818511,2,3,0,31.0314,-0.0154828
-30.5035,0.92066,0.919262,1,1,0,30.5489,0.0567091
-29.0526,0.938259,1.3459,1,3,0,30.417,-0.448864
-29.0526,0.0479662,2.06373,1,1,0,30.0302,-0.448864
-29.2451,0.997166,0.231125,2,7,0,29.4287,-0.516135
-29.2131,1,0.424133,1,1,0,29.2446,-0.506824
-29.1396,1,0.77692,1,1,0,29.2093,-0.483192
-29.1771,0.986077,1.40888,1,1,0,29.2497,-0.49571
-29.1771,0.0364087,2.43166,1,1,0,29.4959,-0.49571
-29.312,0.995792,0.288752,3,11,0,29.8232,-0.144835
-28.9331,0.99725,0.514265,2,7,0,29.5066,-0.335743
-30.0057,0.8978,0.910789,2,3,0,30.0073,-0.666944
-28.9665,1,1.21686,1,3,0,29.7846,-0.397403
-28.9665,0.752688,2.13565,1,1,0,29.124,-0.397403
-29.4084,0.739023,1.90761,1,1,0,29.4103,-0.121487
-29.2619,1,1.64581,1,1,0,29.5026,-0.158175
-29.2619,1.73617e-07,2.84241,1,1,0,29.9756,-0.158175
-29.1655,0.999475,0.350983,1,3,0,29.3048,-0.187032
-29.1119,0.982115,0.607438,2,5,0,29.6846,-0.473217
-29.0047,1,0.996459,1,1,0,29.0919,-0.424199
-28.9796,0.987729,1.69835,2,3,0,29.0283,-0.271242
-29.1781,0.748936,2.78263,1,1,0,29.4102,-0.182958
-29.1781,0.155809,2.47331,1,1,0,30.0546,-0.182958
-28.9507,0.99437,0.496615,2,7,0,29.5039,-0.381635
-28.9515,0.99932,0.825535,2,3,0,28.964,-0.382598
-29.3837,0.885764,1.37887,1,3,0,29.4587,-0.127246
-30.0741,0.678169,1.72949,1,1,0,30.362,-0.00176812
-29.186,0.916025,1.30304,1,3,0,30.4095,-0.498527
-28.9549,1,1.75353,1,1,0,29.0747,-0.386363
-28.9549,0.435476,2.87591,1,1,0,28.9851,-0.386363
-28.9363,0.998353,1.21605,1,3,0,28.9635,-0.321246
-29.1727,0.840339,1.97798,1,1,0,29.201,-0.184688
-29.1727,0.169758,2.20235,1,1,0,30.1429,-0.184688
-29.224,0.9975,0.509338,1,1,0,29.2241,-0.168924
-28.9395,0.990108,0.823424,2,3,0,29.3925,-0.313942
-28.9761,0.993623,1.30042,2,3,0,28.9837,-0.405152
-31.5169,0.132129,2.05815,1,1,0,31.6915,0.168708
-30.5962,0.998201,0.453487,4,15,0,31.8012,-0.74722
-29.4005,0.993359,0.725714,3,7,0,30.9445,-0.123309
-29.1846,1,1.14199,1,1,0,29.3715,-0.180886
-30.2656,0.369423,1.81375,2,3,0,30.756,-0.704453
-28.9949,0.934173,0.703589,1,3,0,31.4278,-0.418194
-29.2987,0.962062,0.963282,2,3,0,29.397,-0.530686
-29.0725,1,1.39697,2,3,0,29.2667,-0.221378
-29.266,0.83968,2.1915,1,1,0,29.4608,-0.157041
-29.266,0.0821571,2.41324,1,1,0,29.4635,-0.157041
-28.9377,0.993875,0.515982,2,7,0,29.5298,-0.361257
-28.9348,0.999972,0.797078,2,3,0,28.9383,-0.353242
-28.9685,0.99021,1.2413,1,3,0,28.9816,-0.27985
-29.7829,0.580687,1.88397,1,1,0,29.7883,-0.630952
-28.9495,1,1.19731,1,3,0,29.6397,-0.380105
-28.9495,0.771487,1.84674,1,1,0,29.1325,-0.380105
-28.9495,0.0311317,1.75784,1,1,0,31.4817,-0.380105
-28.9464,1,0.35876,2,3,0,28.9498,-0.376088
-28.9494,0.999822,0.552964,1,1,0,28.9495,-0.380086
-28.9433,1,0.848077,1,1,0,28.9487,-0.371615
-28.9906,0.985107,1.29533,1,3,0,29.0193,-0.263553
-29.0945,0.931141,1.91091,1,1,0,29.15,-0.212404
-28.9428,1,2.51681,1,1,0,28.9575,-0.370932
-28.9428,0.0509234,3.79812,1,1,0,29.1481,-0.370932
-29.0113,0.977719,0.8495,1,3,0,29.181,-0.250972
-29.0273,0.995489,1.22767,1,1,0,29.0463,-0.242383
-28.961,1,1.83127,1,1,0,29.0098,-0.286569
-28.961,2.11301e-09,2.74538,1,1,0,31.8754,-0.286569
-28.937,0.983713,0.572554,3,7,0,29.5379,-0.359627
-28.9446,0.995718,0.832712,1,3,0,28.9841,-0.30534
-29.0633,0.973465,1.23533,1,3,0,29.0651,-0.225354
-29.5982,0.419956,1.74863,2,3,0,30.4417,-0.597355
-29.4303,1,0.846784,1,1,0,29.5978,-0.562449
-29.6745,0.929741,1.25943,1,1,0,29.7818,-0.611742
-29.6745,0.129685,1.63146,1,1,0,32.0852,-0.611742
-29.3212,0.999567,0.458925,3,15,0,29.7405,-0.142506
-28.9795,0.988357,0.680132,1,3,0,29.5483,-0.271293
-29.0145,0.971429,0.983361,1,3,0,29.2316,-0.429772
-28.9608,0.951464,1.37272,2,3,0,29.2391,-0.39226
-30.2288,0.445863,1.8405,1,1,0,30.2371,0.0204021
-29.0851,0.868238,0.958894,1,3,0,31.8928,-0.46281
-28.9368,0.992781,1.10043,1,3,0,29.1341,-0.319851
-29.0142,0.963964,1.5879,1,1,0,29.0154,-0.249367
-29.0142,0.232986,2.16614,1,1,0,29.3559,-0.249367
-29.1301,0.927546,0.77167,1,3,0,30.0151,-0.479862
-29.0913,1,0.985302,1,1,0,29.1415,-0.465299
-29.4901,0.899732,1.43228,2,3,0,29.7174,-0.103506
-28.9488,1,1.731,1,1,0,29.2067,-0.299736
-28.9442,0.960645,2.50278,1,3,0,28.9443,-0.373023
-28.9442,0.00144331,3.36163,1,1,0,29.4642,-0.373023
-28.968,0.995178,0.809732,3,7,0,29.0229,-0.398716
-29.4897,0.895394,1.15903,1,3,0,29.5225,-0.575396
-29.3033,1,1.38575,1,1,0,29.5339,-0.531885
-29.0559,1,1.99063,1,1,0,29.2602,-0.450326
-29.0559,7.46553e-06,2.85148,1,1,0,31.0842,-0.450326
-28.9432,0.997478,0.704538,3,7,0,29.1543,-0.307482
-28.9537,0.999338,1.00594,2,3,0,28.9539,-0.293998
-29.2596,0.864086,1.43702,2,3,0,29.5122,-0.158792
-29.0743,1,1.6191,1,1,0,29.2369,-0.220636
-29.0743,0.0100856,2.30522,1,1,0,29.8866,-0.220636
-28.933,0.999325,0.595181,2,5,0,29.11,-0.339872
-28.9347,0.999669,0.847282,1,3,0,28.9363,-0.352679
-29.717,0.813967,1.20373,1,3,0,29.8984,-0.0595462
-29.5303,1,1.2432,1,1,0,29.8018,-0.0951508
-29.0962,1,1.76022,1,1,0,29.3987,-0.211752
-29.0073,1,2.48603,1,1,0,29.1333,-0.253261
-29.0073,0.0640281,3.50249,1,1,0,29.0094,-0.253261
-29.9068,0.759041,1.02222,1,3,0,30.8736,-0.651475
-30.42,0.914405,0.962883,1,1,0,30.4732,-0.725017
-32.7116,0.55118,1.1757,1,1,0,32.7904,-0.954047
-29.2217,1,0.783856,2,3,0,32.3389,-0.509362
-29.0293,1,1.1021,1,1,0,29.1781,-0.437602
-30.2589,0.575432,1.54592,1,1,0,30.2798,-0.703538
-30.2641,0.999838,1.07597,2,7,0,30.2759,0.0252737
-29.2615,1,1.50549,2,3,0,29.932,-0.15828
-28.9382,1,2.10228,1,1,0,29.0542,-0.316601
-28.9382,0.0311897,2.92909,1,1,0,29.3494,-0.316601
-29.4356,0.964533,0.844787,3,7,0,29.436,-0.115349
-29.1708,1,1.11224,2,3,0,29.3867,-0.1853
-29.5585,0.83973,1.54779,1,1,0,29.6516,-0.0894338
-29.5585,0.64114,1.66104,1,1,0,30.3082,-0.0894338
-29.5307,1,1.29606,1,1,0,29.7336,-0.0950569
-29.1843,0.976963,1.79689,1,3,0,29.3668,-0.498004
-29.1843,0.000418496,2.39651,1,1,0,30.2528,-0.498004
-29.2728,0.992408,0.676989,1,1,0,29.2738,-0.523786
-28.9456,0.966482,0.926359,1,3,0,29.6187,-0.303922
-28.9456,0.866556,1.21439,1,3,0,29.4267,-0.303922
-28.9343,0.992519,1.35815,2,3,0,28.9734,-0.327751
-28.9343,0.4018,1.84928,1,1,0,29.4959,-0.327751
-29.1168,0.956309,0.998183,1,3,0,29.2412,-0.47506
-29.06,0.889635,1.28332,2,3,0,29.7079,-0.45216
-28.933,0.994925,1.48525,2,3,0,29.0322,-0.340962
-28.9331,0.9999,2.02169,1,1,0,28.9331,-0.34338
-29.6534,0.354238,2.76797,1,1,0,30.1028,-0.607832
-29.196,1,1.39954,1,1,0,29.5418,-0.50165
-29.2076,0.99208,1.91493,1,1,0,29.3912,-0.505166
-29.2076,1.68215e-07,2.58375,1,1,0,30.7377,-0.505166
-29.1125,0.983309,0.765405,2,5,0,29.4661,-0.205514
-30.6033,0.848864,1.01994,2,7,0,30.6102,-0.748089
-29.6475,1,1.10641,1,1,0,30.407,-0.606726
-29.6475,0.87996,1.50793,1,1,0,30.1047,-0.606726
-28.9625,1,1.71159,1,1,0,29.3003,-0.393842
-28.9453,1,2.3257,1,1,0,28.9461,-0.304325
-28.9453,0.341964,3.15465,1,1,0,28.9736,-0.304325
-29.0107,0.969164,1.59573,1,1,0,29.0159,-0.251319
-29.0107,0.00606271,2.06577,1,1,0,30.759,-0.251319
-29.0389,0.997851,0.636997,1,1,0,29.039,-0.236575
-29.0048,0.960714,0.861416,1,3,0,29.4871,-0.424256
-29.5864,0.939977,1.10076,2,3,0,29.5898,-0.0839366
-30.9421,0.622995,1.36236,1,1,0,31.0458,0.108638
-29.7482,1,1.0562,2,3,0,30.6993,-0.0540393
-30.5401,0.738705,1.4261,1,1,0,30.7792,0.0612966
-30.0238,1,1.31131,1,1,0,30.6483,-0.00929881
-29.5095,0.866701,1.76664,2,3,0,30.099,-0.099439
-29.5095,4.28432e-05,1.957,1,1,0,33.7107,-0.099439
-29.3476,0.991549,0.615303,2,5,0,29.84,-0.543062
-29.8857,0.967286,0.818534,2,5,0,29.8956,-0.0309019
-29.38,1,1.04979,1,1,0,29.7923,-0.128108
-29.5664,0.932737,1.40955,1,1,0,29.7126,-0.0878759
-29.7324,0.912228,1.71552,1,1,0,30.0913,-0.056824
-29.7324,0.883657,2.02535,1,3,0,29.8818,-0.056824
-29.7324,0.00876771,2.29342,1,1,0,30.293,-0.056824
-29.447,0.991852,0.745029,2,3,0,29.9337,-0.112816
-29.606,0.971356,0.985895,1,1,0,29.6588,-0.0801195
-29.441,1,1.26542,1,1,0,29.6803,-0.114145
-29.7764,0.835281,1.68928,1,1,0,30.0599,-0.0491403
-29.5036,1,1.78448,2,3,0,29.6353,-0.578308
-29.5036,0.0216178,2.37671,1,1,0,29.8397,-0.578308
-29.2848,0.974945,0.799295,2,5,0,29.9313,-0.15197
-29.4879,0.960409,1.02837,1,1,0,29.5141,-0.103978
-28.9332,0.998053,1.29487,1,3,0,29.3806,-0.344782
-29.7049,0.652137,1.71638,1,1,0,29.7077,-0.0617206
-29.0053,1,1.40391,2,3,0,29.4468,-0.254437
-28.9428,1,1.86301,1,1,0,28.9771,-0.308113
-29.5046,0.52521,2.46888,1,1,0,29.7573,-0.100459
-29.5022,1,1.69549,1,1,0,29.8111,-0.100968
-29.5022,5.94098e-05,2.24433,1,1,0,31.3111,-0.100968
-29.6849,0.980852,0.750088,1,1,0,29.6967,-0.0653433
-30.5884,0.852895,0.967707,1,1,0,30.5901,0.0672853
-29.6572,1,1.04663,1,1,0,30.4074,-0.0704442
-29.7234,0.976449,1.38329,1,1,0,29.975,-0.0584108
-29.508,1,1.76821,1,1,0,29.9526,-0.0997403
-33.2563,0.0217029,2.33109,1,1,0,33.744,-0.996851
-31.7907,1,0.814449,3,7,0,33.1074,-0.873939
-30.1416,1,1.07424,1,1,0,31.4563,-0.687056
-28.9333,1,1.41509,1,3,0,29.7289,-0.345456
-28.9333,0.175412,1.86175,1,1,0,29.9649,-0.345456
-28.9341,0.999582,0.807739,1,3,0,28.9382,-0.328722
-29.5232,0.865763,1.0621,1,3,0,29.7906,-0.582369
-30.283,0.823384,1.1662,1,1,0,30.3223,-0.706826
-29.2604,1,1.20956,2,3,0,30.0177,-0.158592
-29.4202,0.927082,1.58696,1,1,0,29.5715,-0.118803
-29.0636,0.986559,1.88754,2,3,0,29.2061,-0.453779
-28.9699,1,2.4274,1,1,0,28.9736,-0.278683
-28.9699,0.0037843,3.17417,1,1,0,29.1568,-0.278683
-28.9699,0.738234,1.11275,1,3,0,30.4088,-0.278683
-28.9963,0.994747,1.0312,1,1,0,28.9984,-0.259928
-29.6893,0.777223,1.33927,2,3,0,30.1979,-0.614446
-28.9602,0.850301,1.30612,2,3,0,30.6816,-0.287321
-31.0332,0.585775,1.40178,1,3,0,31.2329,-0.797665
-29.1072,0.983185,1.06461,1,3,0,30.8238,-0.471472
-29.0577,1,1.35881,1,1,0,29.1267,-0.451171
-29.7389,0.669185,1.7708,1,1,0,29.8511,-0.623319
-29.3559,1,1.50046,2,3,0,29.8416,-0.133884
-29.0598,1,1.95279,1,1,0,29.2857,-0.226884
-29.0598,0.0343055,2.53867,1,1,0,29.3561,-0.226884
-29.0781,0.998968,0.948751,2,3,0,29.0941,-0.219031
-29.4067,0.886798,1.23224,1,3,0,29.8071,-0.557089
-29.952,0.821606,1.38418,1,1,0,30.0665,-0.658642
-29.0917,0.919024,1.42951,2,3,0,30.3897,-0.213544
-29.3487,0.922439,1.67202,2,3,0,29.3922,-0.135639
-29.3487,0.440008,1.96294,1,1,0,30.1607,-0.135639
-29.0769,0.954128,1.24555,1,3,0,29.6292,-0.459441
-29.1414,0.942324,1.52228,2,3,0,29.3414,-0.483832
-29.6561,0.722794,1.83135,1,1,0,29.8388,-0.608341
-29.5996,1,1.66719,2,3,0,29.6803,-0.0813659
-29.9083,0.921202,2.15531,1,3,0,29.9101,-0.651718
-29.9083,0.0013242,2.52014,1,1,0,30.2011,-0.651718
-30.6258,0.890953,0.925074,1,1,0,30.643,-0.750828
-30.6258,0.566098,1.04241,1,1,0,32.8444,-0.750828
-30.7156,0.989739,0.781251,1,1,0,30.8773,-0.761604
-30.8286,0.97914,0.996026,1,1,0,31.1273,-0.774777
-29.3522,1,1.25195,1,1,0,30.3992,-0.544201
-29.8028,0.85251,1.61363,2,3,0,30.0577,-0.634341
-30.4739,0.685603,1.72942,1,1,0,30.9997,-0.731935
-29.426,1,1.50615,1,1,0,30.1853,-0.56148
-31.6523,0.601182,1.9377,1,3,0,31.6525,0.181857
-29.1755,1,1.52066,1,1,0,30.6196,-0.183784
-31.1199,0.247409,1.95442,1,1,0,31.1281,-0.807027
-30.7682,1,0.992699,1,1,0,31.2972,-0.767777
-30.7682,0.890406,1.27566,1,1,0,31.5251,-0.767777
-29.4219,1,1.43155,2,3,0,30.3473,-0.560554
-28.9459,1,1.83658,1,1,0,29.1221,-0.303577
-28.9459,0.000172012,2.35399,1,1,0,31.1188,-0.303577
-28.947,0.999233,0.889426,2,3,0,28.9583,-0.302051
-28.9331,0.99966,1.1394,1,3,0,28.9492,-0.343641
-28.955,0.993751,1.45904,1,3,0,28.9552,-0.386445
-29.563,0.675239,1.85329,1,1,0,29.6189,-0.59043
-29.4694,1,1.59886,2,3,0,29.7741,-0.571041
-29.4694,0.810651,2.04415,1,3,0,29.5846,-0.571041
-29.9506,0.89222,2.07747,1,3,0,29.9539,-0.0205597
-29.9506,0.000289318,2.32928,1,1,0,30.8832,-0.0205597
-29.9286,1,0.89275,3,7,0,30.0071,-0.654944
-29.0014,0.959878,1.14052,2,3,0,30.2363,-0.422188
-29.2712,0.938204,1.38741,2,3,0,29.3926,-0.155617
-29.2025,0.439103,1.64337,2,3,0,31.1536,-0.503635
-29.4038,0.957461,1.07178,1,1,0,29.4232,-0.556417
-29.8181,0.958945,1.29879,2,3,0,29.8181,-0.0420507
-28.9478,1,1.57558,2,3,0,29.4137,-0.300949
-28.9478,0.105416,2.00552,1,1,0,30.0086,-0.300949
-29.5348,0.944525,0.882815,2,3,0,29.5476,-0.0942192
-28.966,0.952156,1.05245,1,3,0,29.8995,-0.396979
-29.4983,0.857492,1.26525,1,3,0,29.6904,-0.10179
-29.2568,1,1.35947,2,3,0,29.4179,-0.519416
-28.9997,0.640856,1.7272,2,3,0,29.759,-0.257839
-28.9465,0.987226,1.43738,2,3,0,29.0563,-0.302683
-33.0717,0.0815938,1.79733,1,1,0,33.1141,-0.98266
-33.5592,0.946128,0.777168,1,1,0,33.864,-1.01949
-28.9536,1,0.926431,2,3,0,32.8169,-0.294059
-29.0036,0.9957,1.17535,2,3,0,29.0038,-0.255473
-29.2821,0.869502,1.48248,2,3,0,29.528,-0.152674
-29.2544,1,1.6132,2,3,0,29.4256,-0.160248
-28.9373,1,2.04222,1,1,0,29.0266,-0.36039
-28.9373,0.379346,2.58326,1,1,0,29.059,-0.36039
-28.9374,0.999981,1.59145,2,3,0,28.9375,-0.318302
-29.2993,0.759133,2.01226,1,1,0,29.3476,-0.148123
-29.2993,0.336076,1.92543,1,1,0,30.2499,-0.148123
-29.6002,0.930106,1.13176,1,1,0,29.6345,-0.0812516
-28.968,0.976039,1.3197,1,3,0,29.5611,-0.398696
-28.9876,0.990353,1.62136,1,1,0,29.0049,-0.413418
-28.9876,0.0179138,2.02355,1,1,0,30.518,-0.413418
-29.3806,0.882885,0.829209,1,3,0,30.4105,-0.12797
-28.9351,1,0.915637,2,3,0,29.317,-0.324682
-29.0292,0.974222,1.15522,1,3,0,29.0696,-0.437563
-29.0292,0.529994,1.41424,1,3,0,30.532,-0.437563
-28.951,0.99689,1.04403,2,3,0,29.0589,-0.381988
-28.951,0.732931,1.31079,1,3,0,29.8156,-0.381988
-29.0176,0.918425,1.21925,2,3,0,29.4275,-0.247523
-28.9429,0.917046,1.39933,2,3,0,29.2898,-0.307957
-28.946,0.998528,1.60278,1,1,0,28.9507,-0.303446
-28.946,0.231043,2.01167,1,1,0,29.6383,-0.303446
-28.9505,0.999044,1.06298,1,1,0,28.9521,-0.297667
-29.3019,0.913374,1.33483,1,3,0,29.3054,-0.147455
-29.7895,0.808759,1.52139,1,1,0,29.9261,-0.0468865
-28.9716,1,1.5415,1,1,0,29.4295,-0.277324
-28.9716,0.6853,1.93457,1,1,0,29.1352,-0.277324
-29.5654,0.72231,1.70682,1,1,0,29.5993,-0.0880676
-30.8875,0.54183,1.56998,1,1,0,31.1467,0.102499
-30.2435,1,1.18139,1,1,0,30.9385,0.0224386
-29.8645,1,1.48112,1,1,0,30.4417,-0.0343554
-31.7372,0.4179,1.8556,2,3,0,31.9309,-0.868912
-29.0035,0.856419,1.2183,2,3,0,32.8738,-0.423488
-28.9838,0.861341,1.30148,2,3,0,29.752,-0.410775
-29.0563,0.990902,1.39763,2,3,0,29.0682,-0.450517
-29.3096,0.866964,1.73123,1,1,0,29.3913,-0.533508
-29.3096,0.0804607,1.86945,1,1,0,30.6243,-0.533508
-29.2678,1,0.849362,2,3,0,29.3358,-0.522433
-29.1831,1,1.06242,1,1,0,29.2827,-0.49761
-28.9984,1,1.32802,2,3,0,29.1276,-0.420397
-28.9641,0.685677,1.6589,2,3,0,29.591,-0.283678
-28.9641,0.781055,1.46835,1,1,0,29.3269,-0.283678
-29.4704,0.820196,1.44289,1,1,0,29.4706,-0.107721
-28.9729,0.960641,1.47978,2,3,0,29.5245,-0.276291
-29.9507,0.720707,1.76826,1,3,0,29.9509,-0.658429
-30.2868,0.845965,1.6269,1,1,0,30.7926,-0.707339
-29.4427,1,1.71531,1,1,0,30.1371,-0.565216
-29.1393,1,2.1369,1,1,0,29.1831,-0.195886
-29.1393,0.382481,2.66037,1,1,0,29.1475,-0.195886
-29.0654,1,1.69791,1,1,0,29.1739,-0.224414
-29.0654,0.0806516,2.11319,1,1,0,30.2762,-0.224414
-29.1873,0.978416,0.975744,1,1,0,29.1896,-0.180043
-29.275,0.977059,1.1867,1,1,0,29.3246,-0.154604
-29.0459,1,1.44033,1,1,0,29.2132,-0.233237
-29.0459,0.4044,1.79074,1,1,0,29.7901,-0.233237
-29.196,0.931213,1.17526,1,3,0,29.5226,-0.50164
-30.2562,0.692711,1.35702,1,1,0,30.2745,-0.703163
-30.5101,0.932068,1.21388,1,1,0,30.8246,-0.736521
-29.4559,1,1.40224,1,1,0,30.2263,-0.568118
-32.6801,0.159265,1.74072,1,1,0,33.1131,-0.951474
-32.6789,1,0.882788,3,7,0,32.73,0.272402
-29.3372,1,1.09591,2,3,0,31.9412,-0.540491
-29.1766,1,1.35965,1,1,0,29.346,-0.495535
-29.4062,0.544023,1.68584,2,3,0,30.2752,-0.121991
-30.2381,0.923659,1.28947,2,3,0,30.2636,-0.700664
-29.1781,1,1.47413,1,1,0,29.8551,-0.49601
-28.9732,1,1.82591,1,1,0,29.0921,-0.402902
-31.0304,0.138567,2.26028,1,1,0,31.6436,-0.797349
-30.5084,1,1.12964,2,3,0,31.1676,-0.736305
-29.6051,1,1.39847,2,3,0,30.3401,-0.0802922
-29.7743,0.969716,1.73025,2,3,0,29.8069,-0.629479
-29.028,1,2.07265,1,1,0,29.1918,-0.242026
-29.028,0.137227,2.56147,1,1,0,29.6543,-0.242026
-28.9969,0.940392,1.28422,2,3,0,29.33,-0.25956
-29.676,0.760105,1.49148,2,3,0,30.0025,-0.0669667
-28.9714,0.975121,1.43489,2,3,0,29.5263,-0.401503
-28.946,1,1.72683,1,1,0,28.9657,-0.375636
-29.083,0.889572,2.13152,1,1,0,29.0905,-0.217035
-29.083,0.0424165,2.3448,1,1,0,29.5415,-0.217035
-29.347,0.936428,1.07163,2,3,0,29.6867,-0.136055
-29.2829,1,1.23825,1,1,0,29.4169,-0.152466
-28.9993,1,1.52738,1,1,0,29.178,-0.258082
-32.7612,0.081406,1.88296,1,1,0,32.8197,-0.958067
-30.9219,1,0.899851,1,1,0,32.4852,-0.785357
-30.552,1,1.10949,2,3,0,31.1228,-0.741761
-28.9901,0.868206,1.36721,2,3,0,30.9868,-0.263941
-28.9345,0.892093,1.47071,2,3,0,29.2686,-0.327244
-28.9345,0.569866,1.62096,1,1,0,29.5106,-0.327244
-28.9807,0.938384,1.28401,2,3,0,29.2405,-0.270394
-29.4938,0.807619,1.48369,2,3,0,29.7642,-0.102721
-29.3995,1,1.49945,2,3,0,29.6443,-0.123558
-29.3995,0.576542,1.84397,1,1,0,30.1044,-0.123558
-30.6505,0.78899,1.47215,2,3,0,30.7696,0.0748379
-30.0521,1,1.4598,2,3,0,30.8077,-0.00504274
-28.933,1,1.7938,1,1,0,29.3944,-0.341041
-29.0897,0.866698,2.20305,1,1,0,29.1199,-0.464668
-32.373,0.0318752,2.36244,1,1,0,33.0157,0.246881
-29.0665,0.960831,1.08784,2,3,0,32.6968,-0.223964
-28.9457,0.843713,1.28395,2,3,0,29.9416,-0.303755
-28.9331,1,1.3458,1,3,0,28.9418,-0.335258
-29.2234,0.861699,1.65126,1,1,0,29.2238,-0.1691
-29.0214,0.89091,1.76166,2,3,0,29.2767,-0.433516
-29.0214,0.0322536,1.93517,1,1,0,30.9813,-0.433516
-29.0076,0.963944,0.896913,1,3,0,29.401,-0.253125
-32.0964,0.435557,1.06081,1,3,0,34.0898,-0.901794
-33.3809,0.87656,0.738528,1,1,0,33.4064,-1.00625
-32.8095,1,0.800183,1,1,0,33.5929,-0.961955
-32.8095,0.703489,0.98065,1,1,0,34.6568,-0.961955
-29.234,0.968706,0.893402,3,7,0,33.1873,-0.166012
-29.2887,0.988499,1.06056,1,1,0,29.3382,-0.150915
-28.9554,1,1.28352,1,3,0,29.1903,-0.292135
-29.2535,0.870849,1.57046,1,1,0,29.2599,-0.160484
-28.9645,1,1.68932,1,1,0,29.1208,-0.283364
-28.9846,0.99312,2.06525,1,3,0,28.9851,-0.411364
-29.056,0.9192,2.50643,1,1,0,29.0692,-0.228612
-29.056,0.065204,2.82589,1,1,0,29.1353,-0.228612
-29.5078,0.930318,1.36918,2,3,0,29.5192,-0.099792
